Processing WAV file: C:\users\akohale\desktop\tap_recordings_pcm.wav (Samplerate: 48000 Hz, Total Samples: 1438080)
--- Tap Detection Log by Frame ---
Frame Size: 192 samples
----------------------------------
Frame | Start Time (s) | Tap Detected?
 6696 |         26.784 | 0
 6697 |         26.788 | 0
 6698 |         26.792 | 0
 6699 |         26.796 | 0
 6700 |         26.800 | 0
 6701 |         26.804 | 0
 6702 |         26.808 | 0
 6703 |         26.812 | 0
 6704 |         26.816 | 0
 6705 |         26.820 | 0
 6706 |         26.824 | 0
 6707 |         26.828 | 0
 6708 |         26.832 | 0
 6709 |         26.836 | 0
 6710 |         26.840 | 0
 6711 |         26.844 | 0
 6712 |         26.848 | 0
 6713 |         26.852 | 0
 6714 |         26.856 | 0
 6715 |         26.860 | 0
 6716 |         26.864 | 0
 6717 |         26.868 | 0
 6718 |         26.872 | 0
 6719 |         26.876 | 0
 6720 |         26.880 | 0
 6721 |         26.884 | 0
 6722 |         26.888 | 0
 6723 |         26.892 | 0
 6724 |         26.896 | 0
 6725 |         26.900 | 0
 6726 |         26.904 | 0
 6727 |         26.908 | 0
 6728 |         26.912 | 0
 6729 |         26.916 | 0
 6730 |         26.920 | 0
 6731 |         26.924 | 0
 6732 |         26.928 | 0
 6733 |         26.932 | 0
 6734 |         26.936 | 0
 6735 |         26.940 | 0
 6736 |         26.944 | 0
 6737 |         26.948 | 0
 6738 |         26.952 | 0
 6739 |         26.956 | 0
 6740 |         26.960 | 0
 6741 |         26.964 | 0
 6742 |         26.968 | 0
 6743 |         26.972 | 0
 6744 |         26.976 | 0
 6745 |         26.980 | 0
 6746 |         26.984 | 0
 6747 |         26.988 | 0
 6748 |         26.992 | 0
 6749 |         26.996 | 0
 6750 |         27.000 | 0
 6751 |         27.004 | 0
 6752 |         27.008 | 0
 6753 |         27.012 | 0
 6754 |         27.016 | 0
 6755 |         27.020 | 0
 6756 |         27.024 | 0
 6757 |         27.028 | 0
 6758 |         27.032 | 0
 6759 |         27.036 | 0
 6760 |         27.040 | 0
 6761 |         27.044 | 0
 6762 |         27.048 | 0
 6763 |         27.052 | 0
 6764 |         27.056 | 0
 6765 |         27.060 | 0
 6766 |         27.064 | 0
 6767 |         27.068 | 0
 6768 |         27.072 | 0
 6769 |         27.076 | 0
 6770 |         27.080 | 0
 6771 |         27.084 | 0
 6772 |         27.088 | 0
 6773 |         27.092 | 0
 6774 |         27.096 | 0
 6775 |         27.100 | 0
 6776 |         27.104 | 0
 6777 |         27.108 | 0
 6778 |         27.112 | 0
 6779 |         27.116 | 0
 6780 |         27.120 | 0
 6781 |         27.124 | 0
 6782 |         27.128 | 0
 6783 |         27.132 | 0
 6784 |         27.136 | 0
 6785 |         27.140 | 0
 6786 |         27.144 | 0
 6787 |         27.148 | 0
 6788 |         27.152 | 0
 6789 |         27.156 | 0
 6790 |         27.160 | 0
 6791 |         27.164 | 0
 6792 |         27.168 | 0
 6793 |         27.172 | 0
 6794 |         27.176 | 0
 6795 |         27.180 | 0
 6796 |         27.184 | 0
 6797 |         27.188 | 0
 6798 |         27.192 | 0
 6799 |         27.196 | 0
 6800 |         27.200 | 0
 6801 |         27.204 | 0
 6802 |         27.208 | 0
 6803 |         27.212 | 0
 6804 |         27.216 | 0
 6805 |         27.220 | 0
 6806 |         27.224 | 0
 6807 |         27.228 | 0
 6808 |         27.232 | 0
 6809 |         27.236 | 0
 6810 |         27.240 | 0
 6811 |         27.244 | 0
 6812 |         27.248 | 0
 6813 |         27.252 | 0
 6814 |         27.256 | 0
 6815 |         27.260 | 0
 6816 |         27.264 | 0
 6817 |         27.268 | 0
 6818 |         27.272 | 0
 6819 |         27.276 | 0
 6820 |         27.280 | 0
 6821 |         27.284 | 0
 6822 |         27.288 | 0
 6823 |         27.292 | 0
 6824 |         27.296 | 0
 6825 |         27.300 | 0
 6826 |         27.304 | 0
 6827 |         27.308 | 0
 6828 |         27.312 | 0
 6829 |         27.316 | 0
 6830 |         27.320 | 0
 6831 |         27.324 | 0
 6832 |         27.328 | 0
 6833 |         27.332 | 0
 6834 |         27.336 | 0
 6835 |         27.340 | 0
 6836 |         27.344 | 0
 6837 |         27.348 | 0
 6838 |         27.352 | 0
 6839 |         27.356 | 0
 6840 |         27.360 | 0
 6841 |         27.364 | 0
 6842 |         27.368 | 0
 6843 |         27.372 | 0
 6844 |         27.376 | 0
 6845 |         27.380 | 0
 6846 |         27.384 | 0
 6847 |         27.388 | 0
 6848 |         27.392 | 0
 6849 |         27.396 | 0
 6850 |         27.400 | 0
 6851 |         27.404 | 0
 6852 |         27.408 | 0
 6853 |         27.412 | 0
 6854 |         27.416 | 0
 6855 |         27.420 | 0
 6856 |         27.424 | 0
 6857 |         27.428 | 0
 6858 |         27.432 | 0
 6859 |         27.436 | 0
 6860 |         27.440 | 0
 6861 |         27.444 | 0
 6862 |         27.448 | 0
 6863 |         27.452 | 0
 6864 |         27.456 | 0
 6865 |         27.460 | 0
 6866 |         27.464 | 0
 6867 |         27.468 | 0
 6868 |         27.472 | 0
 6869 |         27.476 | 0
 6870 |         27.480 | 0
 6871 |         27.484 | 0
 6872 |         27.488 | 0
 6873 |         27.492 | 0
 6874 |         27.496 | 0
 6875 |         27.500 | 0
 6876 |         27.504 | 0
 6877 |         27.508 | 0
 6878 |         27.512 | 0
 6879 |         27.516 | 0
 6880 |         27.520 | 0
 6881 |         27.524 | 0
 6882 |         27.528 | 0
 6883 |         27.532 | 0
 6884 |         27.536 | 0
 6885 |         27.540 | 0
 6886 |         27.544 | 0
 6887 |         27.548 | 0
 6888 |         27.552 | 0
 6889 |         27.556 | 0
 6890 |         27.560 | 0
 6891 |         27.564 | 0
 6892 |         27.568 | 0
 6893 |         27.572 | 0
 6894 |         27.576 | 0
 6895 |         27.580 | 0
 6896 |         27.584 | 0
 6897 |         27.588 | 0
 6898 |         27.592 | 0
 6899 |         27.596 | 0
 6900 |         27.600 | 0
 6901 |         27.604 | 0
 6902 |         27.608 | 0
 6903 |         27.612 | 0
 6904 |         27.616 | 0
 6905 |         27.620 | 0
 6906 |         27.624 | 0
 6907 |         27.628 | 0
 6908 |         27.632 | 0
 6909 |         27.636 | 0
 6910 |         27.640 | 0
 6911 |         27.644 | 0
 6912 |         27.648 | 0
 6913 |         27.652 | 0
 6914 |         27.656 | 0
 6915 |         27.660 | 0
 6916 |         27.664 | 0
 6917 |         27.668 | 0
 6918 |         27.672 | 0
 6919 |         27.676 | 0
 6920 |         27.680 | 0
 6921 |         27.684 | 0
 6922 |         27.688 | 0
 6923 |         27.692 | 0
 6924 |         27.696 | 0
 6925 |         27.700 | 0
 6926 |         27.704 | 0
 6927 |         27.708 | 0
 6928 |         27.712 | 0
 6929 |         27.716 | 0
 6930 |         27.720 | 0
 6931 |         27.724 | 0
 6932 |         27.728 | 0
 6933 |         27.732 | 0
 6934 |         27.736 | 0
 6935 |         27.740 | 0
 6936 |         27.744 | 0
 6937 |         27.748 | 0
 6938 |         27.752 | 0
 6939 |         27.756 | 0
 6940 |         27.760 | 0
 6941 |         27.764 | 0
 6942 |         27.768 | 0
 6943 |         27.772 | 0
 6944 |         27.776 | 0
 6945 |         27.780 | 0
 6946 |         27.784 | 0
 6947 |         27.788 | 0
 6948 |         27.792 | 0
 6949 |         27.796 | 0
 6950 |         27.800 | 0
 6951 |         27.804 | 0
 6952 |         27.808 | 0
 6953 |         27.812 | 0
 6954 |         27.816 | 0
 6955 |         27.820 | 0
 6956 |         27.824 | 0
 6957 |         27.828 | 0
 6958 |         27.832 | 0
 6959 |         27.836 | 0
 6960 |         27.840 | 0
 6961 |         27.844 | 0
 6962 |         27.848 | 0
 6963 |         27.852 | 0
 6964 |         27.856 | 0
 6965 |         27.860 | 0
 6966 |         27.864 | 0
 6967 |         27.868 | 0
 6968 |         27.872 | 0
 6969 |         27.876 | 0
 6970 |         27.880 | 0
 6971 |         27.884 | 0
 6972 |         27.888 | 0
 6973 |         27.892 | 0
 6974 |         27.896 | 0
 6975 |         27.900 | 0
 6976 |         27.904 | 0
 6977 |         27.908 | 0
 6978 |         27.912 | 0
 6979 |         27.916 | 0
 6980 |         27.920 | 0
 6981 |         27.924 | 0
 6982 |         27.928 | 0
 6983 |         27.932 | 0
 6984 |         27.936 | 0
 6985 |         27.940 | 0
 6986 |         27.944 | 0
 6987 |         27.948 | 0
 6988 |         27.952 | 0
 6989 |         27.956 | 0
 6990 |         27.960 | 0
 6991 |         27.964 | 0
 6992 |         27.968 | 0
 6993 |         27.972 | 0
 6994 |         27.976 | 0
 6995 |         27.980 | 0
 6996 |         27.984 | 0
 6997 |         27.988 | 0
 6998 |         27.992 | 0
 6999 |         27.996 | 0
 7000 |         28.000 | 0
 7001 |         28.004 | 0
 7002 |         28.008 | 0
 7003 |         28.012 | 0
 7004 |         28.016 | 0
 7005 |         28.020 | 0
 7006 |         28.024 | 0
 7007 |         28.028 | 0
 7008 |         28.032 | 0
 7009 |         28.036 | 0
 7010 |         28.040 | 0
 7011 |         28.044 | 0
 7012 |         28.048 | 0
 7013 |         28.052 | 0
 7014 |         28.056 | 0
 7015 |         28.060 | 0
 7016 |         28.064 | 0
 7017 |         28.068 | 0
 7018 |         28.072 | 0
 7019 |         28.076 | 0
 7020 |         28.080 | 0
 7021 |         28.084 | 0
 7022 |         28.088 | 0
 7023 |         28.092 | 0
 7024 |         28.096 | 0
 7025 |         28.100 | 0
 7026 |         28.104 | 0
 7027 |         28.108 | 0
 7028 |         28.112 | 0
 7029 |         28.116 | 0
 7030 |         28.120 | 0
 7031 |         28.124 | 0
 7032 |         28.128 | 0
 7033 |         28.132 | 0
 7034 |         28.136 | 0
 7035 |         28.140 | 0
 7036 |         28.144 | 0
 7037 |         28.148 | 0
 7038 |         28.152 | 0
 7039 |         28.156 | 0
 7040 |         28.160 | 0
 7041 |         28.164 | 0
 7042 |         28.168 | 0
 7043 |         28.172 | 0
 7044 |         28.176 | 0
 7045 |         28.180 | 0
 7046 |         28.184 | 0
 7047 |         28.188 | 0
 7048 |         28.192 | 0
 7049 |         28.196 | 0
 7050 |         28.200 | 0
 7051 |         28.204 | 0
 7052 |         28.208 | 0
 7053 |         28.212 | 0
 7054 |         28.216 | 0
 7055 |         28.220 | 0
 7056 |         28.224 | 0
 7057 |         28.228 | 0
 7058 |         28.232 | 0
 7059 |         28.236 | 0
 7060 |         28.240 | 0
 7061 |         28.244 | 0
 7062 |         28.248 | 0
 7063 |         28.252 | 0
 7064 |         28.256 | 0
 7065 |         28.260 | 0
 7066 |         28.264 | 0
 7067 |         28.268 | 0
 7068 |         28.272 | 0
 7069 |         28.276 | 0
 7070 |         28.280 | 0
 7071 |         28.284 | 0
 7072 |         28.288 | 0
 7073 |         28.292 | 0
 7074 |         28.296 | 0
 7075 |         28.300 | 0
 7076 |         28.304 | 0
 7077 |         28.308 | 0
 7078 |         28.312 | 0
 7079 |         28.316 | 0
 7080 |         28.320 | 0
 7081 |         28.324 | 0
 7082 |         28.328 | 0
 7083 |         28.332 | 0
 7084 |         28.336 | 0
 7085 |         28.340 | 0
 7086 |         28.344 | 0
 7087 |         28.348 | 0
 7088 |         28.352 | 0
 7089 |         28.356 | 0
 7090 |         28.360 | 0
 7091 |         28.364 | 0
 7092 |         28.368 | 0
 7093 |         28.372 | 0
 7094 |         28.376 | 0
 7095 |         28.380 | 0
 7096 |         28.384 | 0
 7097 |         28.388 | 0
 7098 |         28.392 | 0
 7099 |         28.396 | 0
 7100 |         28.400 | 0
 7101 |         28.404 | 0
 7102 |         28.408 | 0
 7103 |         28.412 | 0
 7104 |         28.416 | 0
 7105 |         28.420 | 0
 7106 |         28.424 | 0
 7107 |         28.428 | 0
 7108 |         28.432 | 0
 7109 |         28.436 | 0
 7110 |         28.440 | 0
 7111 |         28.444 | 0
 7112 |         28.448 | 0
 7113 |         28.452 | 0
 7114 |         28.456 | 0
 7115 |         28.460 | 0
 7116 |         28.464 | 0
 7117 |         28.468 | 0
 7118 |         28.472 | 0
 7119 |         28.476 | 0
 7120 |         28.480 | 0
 7121 |         28.484 | 0
 7122 |         28.488 | 0
 7123 |         28.492 | 0
 7124 |         28.496 | 0
 7125 |         28.500 | 0
 7126 |         28.504 | 0
 7127 |         28.508 | 0
 7128 |         28.512 | 0
 7129 |         28.516 | 0
 7130 |         28.520 | 0
 7131 |         28.524 | 0
 7132 |         28.528 | 0
 7133 |         28.532 | 0
 7134 |         28.536 | 0
 7135 |         28.540 | 0
 7136 |         28.544 | 0
 7137 |         28.548 | 0
 7138 |         28.552 | 0
 7139 |         28.556 | 0
 7140 |         28.560 | 0
 7141 |         28.564 | 0
 7142 |         28.568 | 0
 7143 |         28.572 | 0
 7144 |         28.576 | 0
 7145 |         28.580 | 0
 7146 |         28.584 | 0
 7147 |         28.588 | 0
 7148 |         28.592 | 0
 7149 |         28.596 | 0
 7150 |         28.600 | 0
 7151 |         28.604 | 0
 7152 |         28.608 | 0
 7153 |         28.612 | 0
 7154 |         28.616 | 0
 7155 |         28.620 | 0
 7156 |         28.624 | 0
 7157 |         28.628 | 0
 7158 |         28.632 | 0
 7159 |         28.636 | 0
 7160 |         28.640 | 0
 7161 |         28.644 | 0
 7162 |         28.648 | 0
 7163 |         28.652 | 0
 7164 |         28.656 | 0
 7165 |         28.660 | 0
 7166 |         28.664 | 0
 7167 |         28.668 | 0
 7168 |         28.672 | 0
 7169 |         28.676 | 0
 7170 |         28.680 | 0
 7171 |         28.684 | 0
 7172 |         28.688 | 0
 7173 |         28.692 | 0
 7174 |         28.696 | 0
 7175 |         28.700 | 0
 7176 |         28.704 | 0
 7177 |         28.708 | 0
 7178 |         28.712 | 0
 7179 |         28.716 | 0
 7180 |         28.720 | 0
 7181 |         28.724 | 0
 7182 |         28.728 | 0
 7183 |         28.732 | 0
 7184 |         28.736 | 0
 7185 |         28.740 | 0
 7186 |         28.744 | 0
 7187 |         28.748 | 0
 7188 |         28.752 | 0
 7189 |         28.756 | 0
 7190 |         28.760 | 0
 7191 |         28.764 | 0
 7192 |         28.768 | 0
 7193 |         28.772 | 0
 7194 |         28.776 | 0
 7195 |         28.780 | 0
 7196 |         28.784 | 0
 7197 |         28.788 | 0
 7198 |         28.792 | 0
 7199 |         28.796 | 0
 7200 |         28.800 | 0
 7201 |         28.804 | 0
 7202 |         28.808 | 0
 7203 |         28.812 | 0
 7204 |         28.816 | 0
 7205 |         28.820 | 0
 7206 |         28.824 | 0
 7207 |         28.828 | 0
 7208 |         28.832 | 0
 7209 |         28.836 | 0
 7210 |         28.840 | 0
 7211 |         28.844 | 0
 7212 |         28.848 | 0
 7213 |         28.852 | 0
 7214 |         28.856 | 0
 7215 |         28.860 | 0
 7216 |         28.864 | 0
 7217 |         28.868 | 0
 7218 |         28.872 | 0
 7219 |         28.876 | 0
 7220 |         28.880 | 0
 7221 |         28.884 | 0
 7222 |         28.888 | 0
 7223 |         28.892 | 0
 7224 |         28.896 | 0
 7225 |         28.900 | 0
 7226 |         28.904 | 0
 7227 |         28.908 | 0
 7228 |         28.912 | 0
 7229 |         28.916 | 0
 7230 |         28.920 | 0
 7231 |         28.924 | 0
 7232 |         28.928 | 0
 7233 |         28.932 | 0
 7234 |         28.936 | 0
 7235 |         28.940 | 0
 7236 |         28.944 | 0
 7237 |         28.948 | 0
 7238 |         28.952 | 0
 7239 |         28.956 | 0
 7240 |         28.960 | 0
 7241 |         28.964 | 0
 7242 |         28.968 | 0
 7243 |         28.972 | 0
 7244 |         28.976 | 0
 7245 |         28.980 | 0
 7246 |         28.984 | 0
 7247 |         28.988 | 0
 7248 |         28.992 | 0
 7249 |         28.996 | 0
 7250 |         29.000 | 0
 7251 |         29.004 | 0
 7252 |         29.008 | 0
 7253 |         29.012 | 0
 7254 |         29.016 | 0
 7255 |         29.020 | 0
 7256 |         29.024 | 0
 7257 |         29.028 | 0
 7258 |         29.032 | 0
 7259 |         29.036 | 0
 7260 |         29.040 | 0
 7261 |         29.044 | 0
 7262 |         29.048 | 0
 7263 |         29.052 | 0
 7264 |         29.056 | 0
 7265 |         29.060 | 0
 7266 |         29.064 | 0
 7267 |         29.068 | 0
 7268 |         29.072 | 0
 7269 |         29.076 | 0
 7270 |         29.080 | 0
 7271 |         29.084 | 0
 7272 |         29.088 | 0
 7273 |         29.092 | 0
 7274 |         29.096 | 0
 7275 |         29.100 | 0
 7276 |         29.104 | 0
 7277 |         29.108 | 0
 7278 |         29.112 | 0
 7279 |         29.116 | 0
 7280 |         29.120 | 0
 7281 |         29.124 | 0
 7282 |         29.128 | 0
 7283 |         29.132 | 0
 7284 |         29.136 | 0
 7285 |         29.140 | 0
 7286 |         29.144 | 0
 7287 |         29.148 | 0
 7288 |         29.152 | 0
 7289 |         29.156 | 0
 7290 |         29.160 | 0
 7291 |         29.164 | 0
 7292 |         29.168 | 0
 7293 |         29.172 | 0
 7294 |         29.176 | 0
 7295 |         29.180 | 0
 7296 |         29.184 | 0
 7297 |         29.188 | 0
 7298 |         29.192 | 0
 7299 |         29.196 | 0
 7300 |         29.200 | 0
 7301 |         29.204 | 0
 7302 |         29.208 | 0
 7303 |         29.212 | 0
 7304 |         29.216 | 0
 7305 |         29.220 | 0
 7306 |         29.224 | 0
 7307 |         29.228 | 0
 7308 |         29.232 | 0
 7309 |         29.236 | 0
 7310 |         29.240 | 0
 7311 |         29.244 | 0
 7312 |         29.248 | 0
 7313 |         29.252 | 0
 7314 |         29.256 | 0
 7315 |         29.260 | 0
 7316 |         29.264 | 0
 7317 |         29.268 | 0
 7318 |         29.272 | 0
 7319 |         29.276 | 0
 7320 |         29.280 | 0
 7321 |         29.284 | 0
 7322 |         29.288 | 0
 7323 |         29.292 | 0
 7324 |         29.296 | 0
 7325 |         29.300 | 0
 7326 |         29.304 | 0
 7327 |         29.308 | 0
 7328 |         29.312 | 0
 7329 |         29.316 | 0
 7330 |         29.320 | 0
 7331 |         29.324 | 0
 7332 |         29.328 | 0
 7333 |         29.332 | 0
 7334 |         29.336 | 0
 7335 |         29.340 | 0
 7336 |         29.344 | 0
 7337 |         29.348 | 0
 7338 |         29.352 | 0
 7339 |         29.356 | 0
 7340 |         29.360 | 0
 7341 |         29.364 | 0
 7342 |         29.368 | 0
 7343 |         29.372 | 0
 7344 |         29.376 | 0
 7345 |         29.380 | 0
 7346 |         29.384 | 0
 7347 |         29.388 | 0
 7348 |         29.392 | 0
 7349 |         29.396 | 0
 7350 |         29.400 | 0
 7351 |         29.404 | 0
 7352 |         29.408 | 0
 7353 |         29.412 | 0
 7354 |         29.416 | 0
 7355 |         29.420 | 0
 7356 |         29.424 | 0
 7357 |         29.428 | 0
 7358 |         29.432 | 0
 7359 |         29.436 | 0
 7360 |         29.440 | 0
 7361 |         29.444 | 0
 7362 |         29.448 | 0
 7363 |         29.452 | 0
 7364 |         29.456 | 0
 7365 |         29.460 | 0
 7366 |         29.464 | 0
 7367 |         29.468 | 0
 7368 |         29.472 | 0
 7369 |         29.476 | 0
 7370 |         29.480 | 0
 7371 |         29.484 | 0
